algorithm,implementation,size,run,time_in_ms
dijkstra,wasm,very_large,4,290.000000
dijkstra,wasm,very_large,5,296.000000
dijkstra,wasm,very_large,6,294.000000
dijkstra,wasm,very_large,7,305.000000
dijkstra,wasm,very_large,8,294.000000
dijkstra,wasm,very_large,9,287.000000
dijkstra,wasm,very_large,10,283.000000
dijkstra,wasm,very_large,11,287.000000
dijkstra,wasm,very_large,12,286.000000
dijkstra,wasm,very_large,13,299.000000
dijkstra,wasm,very_large,14,292.000000
dijkstra,wasm,very_large,15,306.000000
dijkstra,wasm,very_large,16,322.000000
dijkstra,wasm,very_large,17,296.000000
dijkstra,wasm,very_large,18,295.000000
dijkstra,wasm,very_large,19,287.000000
dijkstra,wasm,very_large,20,285.000000
dijkstra,wasm,very_large,21,306.000000
dijkstra,wasm,very_large,22,286.000000
dijkstra,wasm,very_large,23,357.000000
dijkstra,wasm,very_large,24,374.000000
dijkstra,wasm,very_large,25,363.000000
dijkstra,wasm,very_large,26,336.000000
dijkstra,wasm,very_large,27,317.000000
dijkstra,wasm,very_large,28,291.000000
dijkstra,wasm,very_large,29,324.000000
dijkstra,wasm,very_large,30,356.000000
matrix_multiplication,js,small,1,1.000000
matrix_multiplication,js,small,2,1.000000
matrix_multiplication,js,small,3,0.000000
matrix_multiplication,js,small,4,0.000000
matrix_multiplication,js,small,5,0.000000
matrix_multiplication,js,small,6,1.000000
matrix_multiplication,js,small,7,1.000000
matrix_multiplication,js,small,8,0.000000
matrix_multiplication,js,small,9,1.000000
matrix_multiplication,js,small,10,0.000000
matrix_multiplication,js,small,11,0.000000
matrix_multiplication,js,small,12,1.000000
matrix_multiplication,js,small,13,0.000000
matrix_multiplication,js,small,14,0.000000
matrix_multiplication,js,small,15,1.000000
matrix_multiplication,js,small,16,0.000000
matrix_multiplication,js,small,17,1.000000
matrix_multiplication,js,small,18,0.000000
matrix_multiplication,js,small,19,0.000000
matrix_multiplication,js,small,20,0.000000
matrix_multiplication,js,small,21,2.000000
matrix_multiplication,js,small,22,0.000000
matrix_multiplication,js,small,23,0.000000
matrix_multiplication,js,small,24,0.000000
matrix_multiplication,js,small,25,0.000000
matrix_multiplication,js,small,26,1.000000
matrix_multiplication,js,small,27,0.000000
matrix_multiplication,js,small,28,1.000000
matrix_multiplication,js,small,29,0.000000
matrix_multiplication,js,small,30,1.000000
matrix_multiplication,wasm,small,1,0.000000
matrix_multiplication,wasm,small,2,0.000000
matrix_multiplication,wasm,small,3,1.000000
matrix_multiplication,wasm,small,4,0.000000
matrix_multiplication,wasm,small,5,0.000000
matrix_multiplication,wasm,small,6,0.000000
matrix_multiplication,wasm,small,7,0.000000
matrix_multiplication,wasm,small,8,0.000000
matrix_multiplication,wasm,small,9,1.000000
matrix_multiplication,wasm,small,10,0.000000
matrix_multiplication,wasm,small,11,0.000000
matrix_multiplication,wasm,small,12,0.000000
matrix_multiplication,wasm,small,13,1.000000
matrix_multiplication,wasm,small,14,0.000000
matrix_multiplication,wasm,small,15,0.000000
matrix_multiplication,wasm,small,16,0.000000
matrix_multiplication,wasm,small,17,0.000000
matrix_multiplication,wasm,small,18,0.000000
matrix_multiplication,wasm,small,19,1.000000
matrix_multiplication,wasm,small,20,0.000000
matrix_multiplication,wasm,small,21,0.000000
matrix_multiplication,wasm,small,22,0.000000
matrix_multiplication,wasm,small,23,0.000000
matrix_multiplication,wasm,small,24,0.000000
matrix_multiplication,wasm,small,25,1.000000
matrix_multiplication,wasm,small,26,0.000000
matrix_multiplication,wasm,small,27,0.000000
matrix_multiplication,wasm,small,28,0.000000
matrix_multiplication,wasm,small,29,0.000000
matrix_multiplication,wasm,small,30,0.000000
matrix_multiplication,js,medium,1,25.000000
matrix_multiplication,js,medium,2,24.000000
matrix_multiplication,js,medium,3,24.000000
matrix_multiplication,js,medium,4,25.000000
matrix_multiplication,js,medium,5,24.000000
matrix_multiplication,js,medium,6,25.000000
matrix_multiplication,js,medium,7,24.000000
matrix_multiplication,js,medium,8,32.000000
matrix_multiplication,js,medium,9,28.000000
matrix_multiplication,js,medium,10,30.000000
matrix_multiplication,js,medium,11,27.000000
matrix_multiplication,js,medium,12,25.000000
matrix_multiplication,js,medium,13,26.000000
matrix_multiplication,js,medium,14,25.000000
matrix_multiplication,js,medium,15,26.000000
matrix_multiplication,js,medium,16,25.000000
matrix_multiplication,js,medium,17,24.000000
matrix_multiplication,js,medium,18,25.000000
matrix_multiplication,js,medium,19,24.000000
matrix_multiplication,js,medium,20,25.000000
matrix_multiplication,js,medium,21,25.000000
matrix_multiplication,js,medium,22,24.000000
matrix_multiplication,js,medium,23,24.000000
matrix_multiplication,js,medium,24,24.000000
matrix_multiplication,js,medium,25,24.000000
matrix_multiplication,js,medium,26,24.000000
matrix_multiplication,js,medium,27,24.000000
matrix_multiplication,js,medium,28,26.000000
matrix_multiplication,js,medium,29,24.000000
matrix_multiplication,js,medium,30,24.000000
matrix_multiplication,wasm,medium,1,17.000000
matrix_multiplication,wasm,medium,2,16.000000
matrix_multiplication,wasm,medium,3,14.000000
matrix_multiplication,wasm,medium,4,15.000000
matrix_multiplication,wasm,medium,5,15.000000
matrix_multiplication,wasm,medium,6,14.000000
matrix_multiplication,wasm,medium,7,16.000000
matrix_multiplication,wasm,medium,8,14.000000
matrix_multiplication,wasm,medium,9,15.000000
matrix_multiplication,wasm,medium,10,15.000000
matrix_multiplication,wasm,medium,11,14.000000
matrix_multiplication,wasm,medium,12,16.000000
matrix_multiplication,wasm,medium,13,14.000000
matrix_multiplication,wasm,medium,14,15.000000
matrix_multiplication,wasm,medium,15,15.000000
matrix_multiplication,wasm,medium,16,14.000000
matrix_multiplication,wasm,medium,17,16.000000
matrix_multiplication,wasm,medium,18,14.000000
matrix_multiplication,wasm,medium,19,15.000000
matrix_multiplication,wasm,medium,20,15.000000
matrix_multiplication,wasm,medium,21,14.000000
matrix_multiplication,wasm,medium,22,14.000000
matrix_multiplication,wasm,medium,23,15.000000
matrix_multiplication,wasm,medium,24,15.000000
matrix_multiplication,wasm,medium,25,14.000000
matrix_multiplication,wasm,medium,26,15.000000
matrix_multiplication,wasm,medium,27,14.000000
matrix_multiplication,wasm,medium,28,15.000000
matrix_multiplication,wasm,medium,29,14.000000
matrix_multiplication,wasm,medium,30,16.000000
matrix_multiplication,js,large,1,190.000000
matrix_multiplication,js,large,2,190.000000
matrix_multiplication,js,large,3,191.000000
matrix_multiplication,js,large,4,191.000000
matrix_multiplication,js,large,5,191.000000
matrix_multiplication,js,large,6,191.000000
matrix_multiplication,js,large,7,194.000000
matrix_multiplication,js,large,8,191.000000
matrix_multiplication,js,large,9,190.000000
matrix_multiplication,js,large,10,191.000000
matrix_multiplication,js,large,11,191.000000
matrix_multiplication,js,large,12,190.000000
matrix_multiplication,js,large,13,190.000000
matrix_multiplication,js,large,14,194.000000
matrix_multiplication,js,large,15,191.000000
matrix_multiplication,js,large,16,190.000000
matrix_multiplication,js,large,17,191.000000
matrix_multiplication,js,large,18,190.000000
matrix_multiplication,js,large,19,195.000000
matrix_multiplication,js,large,20,190.000000
matrix_multiplication,js,large,21,190.000000
matrix_multiplication,js,large,22,190.000000
matrix_multiplication,js,large,23,190.000000
matrix_multiplication,js,large,24,189.000000
matrix_multiplication,js,large,25,190.000000
matrix_multiplication,js,large,26,190.000000
matrix_multiplication,js,large,27,189.000000
matrix_multiplication,js,large,28,191.000000
matrix_multiplication,js,large,29,190.000000
matrix_multiplication,js,large,30,191.000000
matrix_multiplication,wasm,large,1,129.000000
matrix_multiplication,wasm,large,2,130.000000
matrix_multiplication,wasm,large,3,129.000000
matrix_multiplication,wasm,large,4,126.000000
matrix_multiplication,wasm,large,5,126.000000
matrix_multiplication,wasm,large,6,126.000000
matrix_multiplication,wasm,large,7,126.000000
matrix_multiplication,wasm,large,8,128.000000
matrix_multiplication,wasm,large,9,128.000000
matrix_multiplication,wasm,large,10,126.000000
matrix_multiplication,wasm,large,11,126.000000
matrix_multiplication,wasm,large,12,141.000000
matrix_multiplication,wasm,large,13,128.000000
matrix_multiplication,wasm,large,14,129.000000
matrix_multiplication,wasm,large,15,129.000000
matrix_multiplication,wasm,large,16,127.000000
matrix_multiplication,wasm,large,17,128.000000
matrix_multiplication,wasm,large,18,128.000000
matrix_multiplication,wasm,large,19,127.000000
matrix_multiplication,wasm,large,20,127.000000
matrix_multiplication,wasm,large,21,127.000000
matrix_multiplication,wasm,large,22,128.000000
matrix_multiplication,wasm,large,23,131.000000
matrix_multiplication,wasm,large,24,127.000000
matrix_multiplication,wasm,large,25,127.000000
matrix_multiplication,wasm,large,26,126.000000
matrix_multiplication,wasm,large,27,127.000000
matrix_multiplication,wasm,large,28,126.000000
matrix_multiplication,wasm,large,29,125.000000
matrix_multiplication,wasm,large,30,127.000000
matrix_multiplication,js,very_large,1,2906.000000
matrix_multiplication,js,very_large,2,3021.000000
matrix_multiplication,js,very_large,3,2711.000000
matrix_multiplication,js,very_large,4,2719.000000
matrix_multiplication,js,very_large,5,2769.000000
matrix_multiplication,js,very_large,6,2817.000000
matrix_multiplication,js,very_large,7,2761.000000
matrix_multiplication,js,very_large,8,2960.000000
matrix_multiplication,js,very_large,9,2803.000000
matrix_multiplication,js,very_large,10,2878.000000
matrix_multiplication,js,very_large,11,2781.000000
matrix_multiplication,js,very_large,12,2708.000000
matrix_multiplication,js,very_large,13,2735.000000
matrix_multiplication,js,very_large,14,2668.000000
matrix_multiplication,js,very_large,15,2643.000000
matrix_multiplication,js,very_large,16,2688.000000
matrix_multiplication,js,very_large,17,2700.000000
matrix_multiplication,js,very_large,18,2690.000000
matrix_multiplication,js,very_large,19,2710.000000
matrix_multiplication,js,very_large,20,2834.000000
matrix_multiplication,js,very_large,21,2689.000000
matrix_multiplication,js,very_large,22,2704.000000
matrix_multiplication,js,very_large,23,2697.000000
matrix_multiplication,js,very_large,24,2684.000000
matrix_multiplication,js,very_large,25,2642.000000
matrix_multiplication,js,very_large,26,2636.000000
matrix_multiplication,js,very_large,27,2637.000000
matrix_multiplication,js,very_large,28,2636.000000
matrix_multiplication,js,very_large,29,2634.000000
matrix_multiplication,js,very_large,30,2637.000000
matrix_multiplication,wasm,very_large,1,1955.000000
matrix_multiplication,wasm,very_large,2,1977.000000
matrix_multiplication,wasm,very_large,3,2264.000000
matrix_multiplication,wasm,very_large,4,1969.000000
matrix_multiplication,wasm,very_large,5,2107.000000
matrix_multiplication,wasm,very_large,6,2046.000000
matrix_multiplication,wasm,very_large,7,1958.000000
matrix_multiplication,wasm,very_large,8,1965.000000
matrix_multiplication,wasm,very_large,9,1957.000000
matrix_multiplication,wasm,very_large,10,1955.000000
matrix_multiplication,wasm,very_large,11,1983.000000
matrix_multiplication,wasm,very_large,12,2155.000000
matrix_multiplication,wasm,very_large,13,2032.000000
matrix_multiplication,wasm,very_large,14,1987.000000
matrix_multiplication,wasm,very_large,15,2017.000000
matrix_multiplication,wasm,very_large,16,2019.000000
matrix_multiplication,wasm,very_large,17,1993.000000
matrix_multiplication,wasm,very_large,18,1996.000000
matrix_multiplication,wasm,very_large,19,2009.000000
matrix_multiplication,wasm,very_large,20,1983.000000
matrix_multiplication,wasm,very_large,21,2009.000000
matrix_multiplication,wasm,very_large,22,2004.000000
matrix_multiplication,wasm,very_large,23,1981.000000
matrix_multiplication,wasm,very_large,24,1989.000000
matrix_multiplication,wasm,very_large,25,1991.000000
matrix_multiplication,wasm,very_large,26,1989.000000
matrix_multiplication,wasm,very_large,27,1981.000000
matrix_multiplication,wasm,very_large,28,1986.000000
matrix_multiplication,wasm,very_large,29,1990.000000
matrix_multiplication,wasm,very_large,30,1974.000000
